"OBJECTID";"ID";"SYMBOLE";"ACTEUR";"MAJ";"MAJ_GEO";"TRACE";"CODNAT";"ADR_SITE";"LIB_SUITE";"FONCTION";"PORTIQUE";"POSTE_ISOLE";"ETAT";"U_MAX";"x";"y"
1528;70001214;"+PE6";"NBP";774489600000;1361806500000;1;"COLON";"COLONIE";NA;"P";0;0;"E";6;661542,340000004;6855245,1
1529;40000486;"+PE6";"JUL";610761600000;1394467006000;1;"BXCAI";"BEAUCAIRE";"(CENTRALE CNR)";"P";0;0;"E";6;832307,700000003;6303315,91
1530;70001081;"+PE6";"NBP";9,22752e+11;1359706855000;1;"MENUS";"MENUS";NA;"P";0;0;"E";6;642308,609999999;6859998,56
1531;70001233;"+PE6";"FL";774489600000;1215172799000;1;"VERSA";"VERSAILLES";NA;"P";0;0;"E";6;637122,710000001;6854842,05
1540;20001485;"+PE7";NA;610761600000;NA;1;"MAMBE";"MAMBELIN";NA;"P";0;0;"E";7;976405,329999998;6702732,46
1546;30000673;"+PE6";NA;972518400000;NA;1;"PRESS";"PRESSY";NA;"P";0;0;"E";6;974991,890000001;6559721,73
1549;30000832;"+PE6";"CFP";1326286104000;1415273321000;1;"PASSY";"PASSY";NA;"P";0;0;"E";6;989158,090000004;6541673,7
1564;30001043;"+PE7";NA;971913600000;NA;1;"CHARP";"CHARPENAY";NA;"P";0;0;"E";7;831221,240000002;6525744,44
1565;40000571;"+PE6";"CFP";989884800000;1415967218000;1;"P.GR5";"PLAN-DE-GRASSE";NA;"P";0;0;"E";6;1018311,32;6291442,62
1566;40000641;"+PE6";"CFP";993427200000;1417428920000;1;"ANTIB";"ANTIBES";NA;"P";0;0;"E";6;1031222,31;6284749,42
1567;40000526;"+PE6";"CFP";610761600000;1416568550000;1;"RISSO";"RISSO";NA;"P";0;0;"E";6;1045320,38;6299252,25
1569;70041895;"+PE6";"CFP";1348581852000;1417424728000;1;"BOCCA";"BOCCA (LA)";NA;"P";0;0;"E";6;1019718,82;6281223,27
1571;40000451;"+PE6";"CFP";610761600000;1416567794000;1;"T.VIC";"TRINITE-VICTOR";NA;"P";0;0;"E";6;1046855,21;6303772,03
1573;40000731;"+PE6";NA;956102400000;NA;1;"AUBET";"AUBETTE";"(SHELL-CHIMIE)";"P";0;0;"E";6;877620,469999999;6269816,49
1574;40000539;"+PE6";"CFP";960508800000;1417435357000;1;"T.LAS";"TOUR-LASCARIS";NA;"P";0;0;"E";6;1042498,57;6298422,21
1576;40000421;"+PE7";"CFP";610761600000;1417436133000;1;"B.CAR";"BROC-CARROS (LE)";NA;"P";0;0;"E";7;1037186,21;6309406,43
1577;40000546;"+PE6";"CFP";922665600000;1417440240000;1;"D.FRA";"DIGUE-DES-FRANCAIS";NA;"P";0;0;"E";6;1039174,72;6295422,25
1585;30001103;"+PE6";"CFP";771724800000;1424100731000;1;"C.ROU";"CROIX-ROUSSE";NA;"P";0;0;"E";6;842411,119999997;6522276,68
1586;40000363;"+PE6";"SDP";1179931843000;1396366542000;1;"AVIG6";"AVIGNON";"(C.N.R)";"P";0;0;"E";6;844518,829999998;6320539,42
1589;20001371;"+PE6";NA;610761600000;NA;1;"KEMBS";"KEMBS";NA;"P";0;0;"E";6;1039441,89;6736593,39
1592;20001384;"+PE7";NA;610761600000;NA;1;"SIERE";"SIERENTZ";NA;"P";0;0;"E";7;1035577,23;6736880,99
1602;70001296;"+PE7";NA;897004800000;NA;1;"MORBR";"MORBRAS";NA;"P";0;0;"E";7;673305,969999999;6853128,22
1603;70001092;"+PE6";"CFP";774489600000;1411572731000;1;"LANG6";"LANGLOIS";NA;"P";0;0;"E";6;673987,420000002;6860080,05
1607;20004234;"+PE6";NA;1068076800000;NA;1;"MADE6";"LA MADELEINE";NA;"P";0;0;"E";6;941147,960000001;6842676,28
1608;30001827;"+PE6";"JPP";1107440246000;NA;1;"LONG6";"LONGEFAN";NA;"P";0;0;"E";6;962711,439999998;6470610,27
1609;40000356;"+PE6";"SDP";7,65504e+11;1396355679000;1;"ROUGI";"ROUGIER";"(STE EUR.PROD.REFR.AU PONTET)";"P";0;0;"E";6;848540,659999996;6321488,59
1613;40002033;"+PE6";"JPP";1160665596000;1160664481000;1;"AUGUE";"AUGUETTE";NA;"P";0;0;"E";6;861322,469999999;6255562,97
1620;70000903;"+PE6";"NBP";1077062400000;1321533005000;1;"NANTE";"NANTERRE";NA;"P";0;0;"E";6;640093,259999998;6870523,23
1625;40000338;"+PE7";"RTP";610761600000;1318330706000;1;"TAVEL";"TAVEL";NA;"P";0;0;"E";7;831766,119999997;6325302,14
1626;40000443;"+PE6";"JAP";1004313600000;1151923206000;1;"BISC6";"BISCARRAT";"(S.N.C.F.)";"P";0;0;"E";6;824909,469999999;6306230,93
1628;70001621;"+PE6";"JPP";1108139897000;NA;1;"CHENE";"CHENET";"(LE-BOIS-)";"P";0;0;"E";6;660198,509999998;6830333,23
1634;70000894;"+PE6";"CFP";824169600000;1453307846000;1;"SSOU5";"ST-OUEN";"(POSTE)";"P";0;0;"E";6;649337,659999996;6870454,44
1636;70000269;"+PE6";"LCP";774489600000;1453720111000;1;"COMPI";"COMPIEGNE";NA;"P";0;0;"E";6;688305,799999997;6926112,81
1649;70026777;"+PE6";"JUL";1390298802000;1390297931000;1;"MORA5";"MORANDES (LES)";"(ATEL)";"P";0;0;"E";6;724040,119999997;6574426,78
1652;70000148;"+PE7";NA;757641600000;NA;1;"MENUE";"MENUEL";NA;"P";0;0;"E";7;368332,390000001;6940413,87
1656;30000781;"+PE6";NA;610761600000;NA;1;"RIORG";"RIORGES";NA;"P";0;0;"E";6;781637,710000001;6551463,58
1659;20001167;"+PE6";NA;610761600000;NA;1;"SSNAB";"ST-NABORD";NA;"P";0;0;"E";6;968351,060000002;6780746,31
1665;20000690;"+PE6";"LCP";1,022112e+12;1449651981000;1;"C.MET";"CROIX-DE-METZ";NA;"P";0;0;"E";6;913942,969999999;6847013,11
1668;70002467;"+PE6";"CA";956793600000;1340270310000;1;"NOISY";"NOISY";"(S.N.C.F.)";"P";0;0;"E";6;660527,240000002;6866517,65
1671;70001384;"+PE6";NA;950140800000;NA;1;"V.GEO";"VILLENEUVE-ST-GEORGES";NA;"P";0;0;"E";6;659816,520000003;6850069,31
1687;50001771;"+PE6";NA;938563200000;NA;1;"LIVIE";"LIVIERE";NA;"P";0;0;"E";6;698965,479999997;6232596,06
1696;30001885;"+PE6";"CFP";610761600000;1432313271000;1;"AUSSO";"AUSSOIS";NA;"P";0;0;"E";6;989419,960000001;6465191,21
1701;50001827;"+PE6";NA;1013644800000;NA;1;"RIVEN";"RIVENEUVE";NA;"P";0;0;"E";6;589345,359999999;6225550,13
1702;50001005;"+PE7";NA;610761600000;NA;1;"CANTE";"CANTEGRIT";NA;"P";0;0;"E";7;386109,020000003;6330112,06
1704;20001059;"+PE6";NA;9,10656e+11;NA;1;"GOLBE";"GOLBEY";NA;"P";0;0;"E";6;954279,670000002;6796251,42
1707;10000313;"+PE6";"CGP";610761600000;1289985694000;1;"DOUVR";"DOUVRIN";NA;"P";0;0;"E";6;689165,740000002;7045473,15
1709;10000340;"+PE6";"CFP";982195200000;1422010945000;1;"CZRIE";"COURRIERES";"(H.B.N.P.C.)";"P";0;0;"E";6;695054,899999999;7039183,89
1711;30000501;"+PE6";"CAP";610761600000;1,302874e+12;1;"MACON";"MACON";"(E.D.F. ET S.N.C.F.)";"P";0;0;"E";6;836493,340000004;6577975,75
1712;10000329;"+PE6";"CFP";1179938403000;1422008541000;1;"MAZIN";"MAZINGARBE";"(G.P.S.A.)";"P";0;0;"E";6;680380,380000003;7041911,24
1715;10000305;"+PE6";"CFP";1179937119000;1422008632000;1;"LESTA";"LESTARQUIT";"(FRANCAISE DE MECANIQUE)";"P";0;0;"E";6;688576;7047828,75
1716;10000342;"+PE6";"CFP";610761600000;1422009812000;1;"MTCRO";"MONTCROISETTE";NA;"P";0;0;"E";6;685914,890000001;7039235,82
1718;10000333;"+PE6";"CFP";610761600000;1422010591000;1;"VENDI";"VENDIN";NA;"P";0;0;"E";6;690367,369999997;7041220,4
1720;60001448;"+PE6";NA;610761600000;NA;1;"VARE5";"VARENNES (-SUR-FOUZON)";NA;"P";0;0;"E";6;593757,710000001;6677756,58
1723;70001821;"+PE7";"CFP";1,039392e+12;1411557745000;1;"SAUS5";"SAUSSET";NA;"P";0;0;"E";7;668204,990000002;6874226,97
1731;30002194;"+PE6";"CFP";610761600000;1393579080000;1;"MTEYN";"MONTEYNARD";NA;"P";0;0;"E";6;911744,130000003;6433238,84
1732;30001864;"+PE6";"CFP";934156800000;1393341723000;1;"FROGE";"FROGES";NA;"P";0;0;"E";6;928550,560000002;6466613,76
1733;30002032;"+PE7";"CFP";8,91216e+11;1393591740000;1;"VAUJA";"VAUJANY";NA;"P";0;0;"E";7;940366,859999999;6453829,75
1740;30001469;"+PE6";"CA";1133974140000;1333555376000;1;"G.COE";"GRAND-COEUR";NA;"P";0;0;"E";6;972591,979999997;6495368,57
1745;50001361;"+PE6";"vc";1118683186000;1118683119000;1;"TOU.C";"TOULOUSE-CENTRE";"GARONNE (HAUTE)";"P";0;0;"E";6;574954,939999998;6280326,78
1755;50001614;"+PE6";NA;1034726400000;NA;1;"FLORE";"FLORENSAC";NA;"P";0;0;"E";6;738988,759999998;6254253,2
1762;10000032;"+PE7";"CAP";962582400000;1311260469000;1;"GRAV5";"GRAVELINES";"(CENTRALE)";"P";0;0;"E";7;638184,119999997;7102521,84
1766;60001143;"+PE6";NA;1,00008e+12;NA;1;"BXCOU";"BEAUCOUZE";NA;"P";0;0;"E";6;426455,770000003;6713183,43
1770;70001553;"+PE7";NA;757641600000;NA;1;"LAUNA";"LAUNAY";NA;"P";0;0;"E";7;385686,859999999;6837723,68
1773;50000593;"+PE6";"SDP";610761600000;1394704249000;1;"FLOIR";"FLOIRAC";NA;"P";0;0;"E";6;421677,030000001;6420666,55
1787;70001077;"+PE6";"CFP";774489600000;1424102056000;1;"C.LEM";"CARDINAL-LEMOINE";NA;"P";0;0;"E";6;652833,890000001;6861284,56
1788;30001154;"+PE6";"CFP";815011200000;1424105885000;1;"PERRA";"PERRACHE";NA;"P";0;0;"E";6;840174,509999998;6517442,11
1791;70034977;"+PE6";"CFP";1308819781000;1424094554000;1;"BLAUX";"BLAUX";NA;"P";0;0;"E";6;942205,789999999;6371696,12
1800;50001370;"+PE6";NA;786931200000;NA;1;"LEGUE";"LEGUEVIN";NA;"P";0;0;"E";6;560598,009999998;6279197,82
1801;70000627;"+PE6";NA;774489600000;NA;1;"PUISE";"PUISEUX";NA;"P";0;0;"E";6;628477,57;6883184,98
1811;60000427;"+PE6";"SDP";610761600000;1386176283000;1;"G.DEN";"GAULT-SAINT-DENIS";"(S.N.C.F.)";"P";0;0;"E";6;590382,189999998;6794614,43
1815;30001113;"+PE7";NA;1,022544e+12;NA;1;"CREYS";"CREYS";NA;"P";0;0;"E";7;891689,130000003;6520887,91
1820;10000458;"+PE6";NA;1024444800000;NA;1;"ETINC";"ETINCHELLE";"(S.N.C.F)";"P";0;0;"E";6;693405,280000001;7024541,75
1828;70001731;"+PE6";"CFP";774489600000;1411562014000;1;"NEMOU";"NEMOURS";NA;"P";0;0;"E";6;676812,75;6792786,66
1829;70013702;"+PE7";"CFP";1291724306000;1411562802000;1;"PENC5";"PENCHARD";"(TGV EST)";"P";0;0;"E";7;688849,549999997;6877661,79
1832;70000770;"+PE6";"CA";956793600000;1365072353000;1;"M.MOR";"MITRY-MORY";"(E.D.F.)";"P";0;0;"E";6;674305,439999998;6875008,11
1833;40002055;"+PE6";"SDP";1111748832000;1397558808000;1;"CROI6";"CROISIERE";"(S.N.C.F.)";"P";0;0;"E";6;836699;6353795,2
1837;20000145;"+PE7";"JPP";1143802612000;NA;1;".UCHT";"UCHTELFANGEN";"(ALLEMAGNE)";"P";0;0;"E";7;992767,109999999;6928878,66
1840;20001266;"+PE6";"FMP";868579200000;1223568764000;1;"CHAL7";"CHALAMPE";"(RHONE POULENC CHIMIE DE BASE)";"P";0;0;"E";6;1038528,03;6755693,59
1842;20001222;"+PE6";"fl";610761600000;1299171831000;1;"FESSE";"FESSENHEIM";"(CENTRALE HYDRAULIQUE)";"P";0;0;"E";6;1041987,35;6767710,41
1843;10000253;"+PE6";"CV";610761600000;1126612989000;1;"SEQUE";"SEQUEDIN";NA;"P";0;0;"E";6;700606,119999997;7056691,84
1845;70000215;"+PE6";NA;610761600000;NA;1;"P.JER";"PORT-JEROME";NA;"P";0;0;"E";6;523547,600000001;6935021,84
1862;70001020;"+PE6";"CFP";774489600000;1411577407000;1;"VAIRE";"VAIRES (-SUR-MARNE)";NA;"P";0;0;"E";6;674084,509999998;6863774,51
1863;20002473;"+PE6";NA;9,71136e+11;NA;1;"MOLSH";"MOLSHEIM";"(ELECTRICITE DE STRASBOURG)";"P";0;0;"E";6;1031206,29;6835201,19
1865;20000463;"+PE6";NA;957398400000;NA;1;"PELTR";"PELTRE";"(U.E.METZ)";"P";0;0;"E";6;934192;6889453,67
1866;70001437;"+PE6";"CFP";774489600000;1411570026000;1;"COSSI";"COSSIGNY";NA;"P";0;0;"E";6;674863,990000002;6846971,4
1871;70000812;"+PE6";NA;774489600000;NA;1;"PRIME";"PRIMEVERES";NA;"P";0;0;"E";6;664909,299999997;6870821,42
1882;30001367;"+PE6";NA;610761600000;NA;1;"BISSY";"BISSY";NA;"P";0;0;"E";6;925480,259999998;6503294,8
1893;10000070;"+PE7";NA;610761600000;NA;1;"WARAN";"WARANDE";NA;"P";0;0;"E";7;640900,560000002;7095113,03
1894;70000889;"+PE6";NA;956793600000;NA;1;"REVES";"REVEST";"(SNCF)";"P";0;0;"E";6;653534,310000002;6870143,03
1895;70000754;"+PE6";NA;823651200000;NA;1;"FROMA";"FROMAINVILLE";NA;"P";0;0;"E";6;638392,350000001;6874601,59
1897;70000963;"+PE6";NA;774489600000;NA;1;"LEVAL";"LEVALLOIS";NA;"P";0;0;"E";6;646110,109999999;6865429,48
1912;70000426;"+PE7";NA;774489600000;NA;1;"REMIS";"REMISE";NA;"P";0;0;"E";7;622186,189999998;6910360,58
1913;30001536;"+PE7";NA;1,067904e+12;NA;1;"ECHAL";"ECHALAS";NA;"P";0;0;"E";7;834865,060000002;6493566,74
1921;50001427;"+PE6";NA;1,061424e+12;NA;1;"SSORE";"ST-ORENS";NA;"P";0;0;"E";6;579645;6273769,05
1923;20000068;"+PE6";"FL";610761600000;1280936613000;1;"MOHON";"MOHON";NA;"P";0;0;"E";6;825206,850000001;6962962
1925;20000437;"+PE6";"CGP";1258019710000;1276249381000;1;"SARR6";"SARREGUEMINES";NA;"P";0;0;"E";6;997413,810000002;6895880,45
1928;20000298;"+PE6";"CGP";1179768924000;1276251907000;1;"P.ROS";"PETITE-ROSSELLE";"(E.D.F. ET H.B.L.)";"P";0;0;"E";6;982611,100000001;6906698,9
1938;70001691;"+PE6";"CFP";956793600000;1411405049000;1;"PATOU";"PATOU";"(ACIERIES DE MONTEREAU)";"P";0;0;"E";6;698756,299999997;6809442,62
1949;70008402;"+PE6";"SDP";1132849745000;1384447680000;1;"T.DOM";"TROIS DOMAINES";NA;"P";0;0;"E";6;865320,729999997;6877632,03
1950;20000120;"+PE6";"SDP";610761600000;1385051059000;1;"STENA";"STENAY";NA;"P";0;0;"E";6;859404,409999996;6936850,26
1953;60000311;"+PE6";"SDP";1059609600000;1386596085000;1;"CXNAY";"CHAUNAY";NA;"P";0;0;"E";6;584746,399999999;6812445,39
1960;50000426;"+PE6";"DDP";610761600000;1128443817000;1;"ENCHA";"ENCHANET";NA;"P";0;0;"E";6;637198,600000001;6442793
1971;70000907;"+PE6";"NBP";956707200000;1321532453000;1;"LAMOR";"LAMORUE";"(S.N.C.F.)";"P";0;0;"E";6;641568,899999999;6869230,59
1974;70022177;"+PE6";"JUL";1467030286000;1397141740000;1;"J.VIL";"JOUX-LA-VILLE";NA;"P";0;0;"E";6;766225,189999998;6727379,14
1979;20000715;"+PE7";NA;610761600000;NA;1;"MARL6";"MARLENHEIM";NA;"P";0;0;"E";7;1033493,35;6844194,48
1982;20001272;"+PE6";"JPP";1158855427000;NA;1;"THUR ";"THUR (LA)";"(EDF.ET FABRIQUES DE PROD.CHIMI.THANN)";"P";0;0;"E";6;1008378,79;6754951,47
1988;30002202;"+PE6";NA;610761600000;NA;1;"B.VAL";"BOURG-LES-VALENCE";NA;"P";0;0;"E";6;847998,82;6429794,87
1990;20004356;"+PE6";"FL";1179938879000;NA;1;"SELTZ";"SELTZ";"(ELECTRICITE DE STRASBOURG)";"P";0;0;"E";6;1072832,3;6878468,31
1991;70001026;"+PE6";NA;774489600000;NA;1;"TEMP5";"TEMPLE";NA;"P";0;0;"E";6;654710,880000003;6863576,41
1995;70000291;"+PE6";"LCP";1,006992e+12;1453822180000;1;"PATIS";"PATIS";NA;"P";0;0;"E";6;634656,82;6921636,27
1998;40000435;"+PE6";NA;1010534400000;NA;1;"CTAUR";"CHATEAURENARD";NA;"P";0;0;"E";6;849278,399999999;6309008,68
2013;20000783;"+PE6";"CFP";791769600000;1404309184000;1;"SPORE";"SPORENINSEL";"(PAPETERIES STRACEL)";"P";0;0;"E";6;1053320,51;6840095,6
2017;30001312;"+PE7";"JPP";1111405362000;NA;1;"CHAFF";"CHAFFARD (LE)";NA;"P";0;0;"E";7;865246,899999999;6509179,25
2033;60001990;"+PE6";"jul";816393600000;1389194930000;1;"MTGUY";"MONTGUYON";NA;"P";0;0;"E";6;447423,130000003;6461090,81
2035;60001809;"+PE6";"jul";1182164771000;1387301120000;1;"BXLIE";"BEAULIEU";NA;"P";0;0;"E";6;382253,890000001;6572278,89
2042;30001934;"+PE6";"CFP";610761600000;1422532538000;1;"ORELL";"ORELLE";NA;"P";0;0;"E";6;980083,630000003;6462320,07
2047;20000846;"+PE6";"CA";8,76096e+11;1330095186000;1;"GRAFF";"GRAFFENSTADEN";"(E.D.F. ET E.S.)";"P";0;0;"E";6;1045254,79;6837001,12
2056;30002019;"+PE6";"CA";1190130412000;1360583409000;1;"PARIS";"PARISET";"(E.D.F.+ GAZ ET ELECTRICITE DE GRENOBLE)";"P";0;0;"E";6;910737,350000001;6456714,36
2060;40000912;"+PE6";"CFP";610761600000;1432138956000;1;"LAVER";"LAVERA";NA;"P";0;0;"E";6;865397,700000003;6255829,97
2069;10000316;"+PE6";"CFP";1034899200000;1422007830000;1;"BEUVR";"BEUVRY";NA;"P";0;0;"E";6;677405,460000001;7045492,59
2070;60000757;"+PE6";NA;610761600000;NA;1;"VLEMA";"VILLEMANDEUR";NA;"P";0;0;"E";6;678852,409999996;6765959,09
2079;70001204;"+PE6";"RDP";1025827200000;1424797363000;1;"VIT.N";"VITRY-NORD";NA;"P";0;0;"E";6;656201,840000004;6856290,31
2088;70000925;"+PE7";"CGP";774489600000;1292234547000;1;"VLEVA";"VILLEVAUDE";NA;"P";0;0;"E";7;675266,82;6867147,42
2094;50001651;"+PE6";NA;927763200000;NA;1;"LESCA";"LESCAR";NA;"P";0;0;"E";6;421345,509999998;6251900,88
2100;70001269;"+PE6";"CA";774489600000;1406730485000;1;"ARRIG";"ARRIGHI";NA;"P";0;0;"E";6;656342,310000002;6853023,94
2102;70001234;"+PE6";"CFP";774489600000;1411552843000;1;"FOSSE";"FOSSES (LES)";NA;"P";0;0;"E";6;708195,520000003;6854317,12
2106;70001701;"+PE7";"CFP";774489600000;1410275435000;1;"RENAR";"RENARDIERES (LES)";NA;"P";0;0;"E";7;689355,990000002;6807590,21
2108;50000643;"+PE6";NA;610761600000;NA;1;"PESSA";"PESSAC";NA;"P";0;0;"E";6;410123,630000003;6416616,42
2110;30000755;"+PE7";"JAP";610761600000;1140620804000;1;"GREPI";"GREPILLES";NA;"P";0;0;"E";7;786355,700000003;6554244,64
2111;70003170;"+PE7";"VC";1268939827000;1268939811000;1;"CHESN";"CHESNOY (LE)";NA;"P";0;0;"E";7;691164,729999997;6810933,91
2115;70000878;"+PE6";"CA";774489600000;1327489934000;1;"C.BOI";"CLICHY-SOUS-BOIS";NA;"P";0;0;"E";6;667635,659999996;6868200,96
2117;70001476;"+PE6";"CFP";830390400000;1411552718000;1;"COUBE";"COUBERT";NA;"P";0;0;"E";6;678624,850000001;6842351,36
2120;60001401;"+PE7";"JPP";980985600000;1146836812000;1;"AVOI5";"AVOINE";"(POSTE 400 KV)";"P";0;0;"E";7;485104,630000003;6684009,41
2127;50000716;"+PE6";"NBP";610761600000;1334851730000;1;"COUES";"COUESQUE";NA;"P";0;0;"E";6;666939,039999999;6399665,35
2130;70000978;"+PE6";NA;774489600000;NA;1;"RUEIL";"RUEIL";NA;"P";0;0;"E";6;638189,07;6865604,19
2133;10000041;"+PE6";"CAP";962582400000;1311779006000;1;"DENNA";"DENNA";"(CHROMEUROPE S.A. A GRAVELINES)";"P";0;0;"E";6;640559,479999997;7102222,1
2134;20001483;"+PE6";NA;778982400000;NA;1;"AVALL";"AVALLON";NA;"P";0;0;"E";6;768599,759999998;6710885,92
2136;70046488;"+PE6";"JUL";1416247653000;1385124517000;1;"SAIN5";"SAINTOIS";NA;"P";0;0;"E";6;930523,509999998;6825353,94
2140;60001350;"+PE6";NA;1033516800000;NA;1;"CHABO";"CHABOSSIERE (LA)";NA;"P";0;0;"E";6;346392,909999996;6689288,29
2144;30001131;"+PE6";"vc";1118250236000;1118250177000;1;"BONNE";"BONNETERRE";"RHONE";"P";0;0;"E";6;846495,219999999;6520119,65
2146;70040195;"+PE6";"CFP";1423830784000;1423830469000;1;"VERR5";"VERRERIE (LA)";"(FPV DU PLATEAU)";"P";0;0;"E";6;943720,799999997;6246499,07
2149;60001629;"+PE6";NA;610761600000;NA;1;"MOUS5";"MOUSSEAUX";NA;"P";0;0;"E";6;602879,390000001;6635233,2
2161;60001745;"+PE7";"fl";1112615927000;1295967816000;1;"VALDI";"VALDIVIENNE";NA;"P";0;0;"E";7;519419,289999999;6599767,57
2162;50001352;"+PE6";"JUL";1082419200000;1410196271000;1;"PEYRO";"PEYROU";NA;"P";0;0;"E";6;769847,289999999;6279234,11
2163;30001844;"+PE6";NA;610761600000;NA;1;"V.MOU";"VIEUX-MOULIN";"(ALUMINIUM PECHINEY A ST-JEAN-DE-M.)";"P";0;0;"E";6;964422,149999999;6468592,95
2178;30001805;"+PE6";"LCP";610761600000;1,450364e+12;1;"GAMPA";"GAMPALOUP";NA;"P";0;0;"E";6;843593,850000001;6472319,77
2179;20001327;"+PE6";"LCP";923961600000;1450366010000;1;"LUTTE";"LUTTERBACH";NA;"P";0;0;"E";6;1018911,52;6747798,23
2181;10001001;"+PE6";"LCP";963446400000;1450427261000;1;"PERTA";"PERTAIN";NA;"P";0;0;"E";6;688611,829999998;6965872,34
2184;50001727;"+PE7";"LCP";1244537815000;1443708600000;1;"GAUDI";"GAUDIERE (LA)";NA;"P";0;0;"E";7;673780,899999999;6238014,58
2186;70033495;"+PE6";"LCP";1353512905000;1443618018000;1;"BREN5";"BRENS";NA;"P";0;0;"E";6;616172,18;6311603,74
2187;50000741;"+PE6";"LCP";1158339011000;1450368220000;1;"MASQU";"MASQUET";NA;"P";0;0;"E";6;386765,25;6399068,16
2190;60000541;"+PE7";"LCP";980899200000;1445437302000;1;"DOMLO";"DOMLOUP";NA;"P";0;0;"E";7;361061,07;6786636,15
2192;20001230;"+PE7";"FMP";610761600000;1250502719000;1;"MUHLB";"MUHLBACH";NA;"P";0;0;"E";7;1040143,35;6766246,5
2196;60000967;"+PE7";"CGP";1043107200000;1297870972000;1;"LOUIS";"LOUISFERT";NA;"P";0;0;"E";7;366982,780000001;6740494,84
2198;60000010;"+PE6";NA;964137600000;NA;1;"ROSPE";"ROSPEZ";NA;"P";0;0;"E";6;229502,189999998;6866226,2
2203;50001592;"+PE7";"FL";1131033118000;1217323996000;1;"MARSI";"MARSILLON";NA;"P";0;0;"E";7;408589,969999999;6260835,68
2212;30001444;"+PE6";"CAP";610761600000;1319817157000;1;"BREVI";"BREVIERES (LES)";NA;"P";0;0;"E";6;1005892,9;6497448
2213;70000976;"+PE6";NA;774489600000;NA;1;"CAULA";"CAULAINCOURT";NA;"P";0;0;"E";6;651029,270000003;6866902,97
2216;70033577;"+PE7";"CFP";1300711728000;1453998835000;1;"PONTE";"PONTEAU";NA;"P";0;0;"E";7;865460,450000003;6253279,27
2223;10000564;"+PE6";"LCP";610761600000;1455538507000;1;"P.SAM";"PONT-SUR-SAMBRE";NA;"P";0;0;"E";6;761875,549999997;7014808,97
2234;10000734;"+PE6";NA;751939200000;NA;1;"ABLAI";"ABLAINCOURT";"(S.N.C.F)";"P";0;0;"E";6;686906,390000001;6970482,98
2237;10000868;"+PE6";NA;610761600000;NA;1;"S.DAM";"SOISSONS-NOTRE-DAME";NA;"P";0;0;"E";6;723268,509999998;6917435,36
2251;40000949;"+PE6";"RTP";610761600000;1377098719000;1;"CAIL5";"CAILLOLS";NA;"P";0;0;"E";6;899704,57;6246920,95
2254;40000858;"+PE6";"RTP";610761600000;1377012040000;1;"RELA5";"RELAIS";"(UGINE-ACIER A FOS)";"P";0;0;"E";6;850849,18;6263569,06
2256;60000712;"+PE6";"CGP";610761600000;1269867618000;1;"C.FON";"CLAIRE-FONTAINE";NA;"P";0;0;"E";6;493893,420000002;6770822,69
2258;20000133;"+PE7";"CFP";610761600000;1463133915000;1;"MOULA";"MOULAINE";NA;"P";0;0;"E";7;902412,399999999;6935182,53
2259;70023077;"+PE6";"FL";1224238255000;1224238244000;1;"TRIT5";"TRITH-ST-LEGER";"(PORT-ARTHUR LME)";"P";0;0;"E";6;736358,009999998;7026418,65
2261;50002263;"+PE6";"SDP";1064793600000;1392048694000;1;"BOUSC";"BOUSCAT";"BOUSCAT-BORDEAUX-CAUDERAN";"P";0;0;"E";6;415132,090000004;6425559,42
2263;70000868;"+PE6";"JPP";1000166400000;1091544832000;1;"AMPER";"AMPERE";"(225KV)";"P";0;0;"E";6;651151,530000001;6870255,32
2270;70033795;"+PE7";"CA";1353489916000;1300987527000;1;"FRASN";"FRASNE";NA;"P";0;0;"E";7;940846,689999998;6646126,89
2271;10000218;"+PE6";NA;944179200000;NA;1;"H.VIN";"HAUT-VINAGE";NA;"P";0;0;"E";6;708291,469999999;7062441,57
2279;40000929;"+PE6";NA;610761600000;NA;1;"E.BOT";"ENCO-DE-BOTTE";NA;"P";0;0;"E";6;901322,280000001;6250016,31
2284;30001724;"+PE7";NA;610761600000;NA;1;"P.COR";"PIVOZ-CORDIER";NA;"P";0;0;"E";7;838553,229999997;6480275,67
2292;40000294;"+PE6";"LCP";1459505220000;NA;1;"SSAUB";"ST-AUBAN";"(E.D.F. ET ATOCHEM)";"P";0;0;"E";6;940457,75;6335100,91
2294;70000455;"+PE6";"CFP";1090843351000;1459425128000;1;"RANVI";"RANVILLE";NA;"P";0;0;"E";6;460938,030000001;6906824,73
2301;20000316;"+PE6";NA;919641600000;NA;1;"MTOIS";"MONTOIS";"(E.D.F. ET C.S.RICHEMONT)";"P";0;0;"E";6;919361,18;6905685,2
2325;50001754;"+PE6";"RTP";610761600000;1357906476000;1;"MOREA";"MOREAU";NA;"P";0;0;"E";6;650434,890000001;6234864,96
2341;60001274;"+PE7";NA;1060041600000;NA;1;"LARCA";"LARCAY";NA;"P";0;0;"E";7;530538,229999997;6698053,68
2349;30001071;"+PE7";NA;9,80208e+11;NA;1;"SSV.O";"ST-VULBAS-OUEST";NA;"P";0;0;"E";7;874620;6523612,81
2354;70001066;"+PE6";"CGP";774489600000;1280828645000;1;"NATI3";"NATION III";NA;"P";0;0;"E";6;656757,159999996;6860861,67
